0.0 48.72 0.0 0.0 0.0 0.0 0.0 0.0 23.79 0.0 0.0 0.0 26.99 0.0 0.0 0.0 0.0 0.0 0.0 20.56 0.0 44.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 39.66 0.0 0.0 0.0 48.32 0.0 36.42 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 30.4 0.0 0.0 46.05 0.0 0.0 0.0 0.0 0.0 0.0 26.88 0.0 0.0 0.0 40.49 0.0 0.0 0.0 0.0 56.27 0.0 42.45 0.0 0.0 0.0 0.0 14.55 0.0 0.0 0.0 0.0 0.0 28.1 0.0 0.0 0.0
0.0 0.0 59.76 0.0 0.0 0.0 35.49 0.0 0.0 0.0 24.87 0.0 0.0 0.0 0.0 0.0 0.0 42.89 0.0 0.0 0.0 0.0 0.0 0.0 23.72 0.0 44.05 0.0 0.0 0.0 0.0 10.56 0.0 0.0 0.0 0.0 0.0 0.0 41.09 0.0
32.07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 22.36 0.0 0.0 0.0 32.42 0.0 0.0 36.25 0.0 0.0 0.0 25.82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 34.89 0.0 0.0 0.0 35.27 0.0 0.0 0.0 0.0 41.41 0.0 0.0
0.0 45.24 0.0 0.0 0.0 0.0 0.0 0.0 35.99 0.0 0.0 0.0 32.06 0.0 0.0 0.0 0.0 0.0 0.0 27.05 0.0 21.51 0.0 0.0 0.0 0.0 0.0 0.0 0.0 31.97 0.0 0.0 0.0 32.23 0.0 30.19 0.0 0.0 0.0 0.0
0.0 0.0 0.0 50.31 0.0 59.64 0.0 0.0 0.0 0.0 0.0 27.76 0.0 0.0 0.0 52.73 0.0 0.0 0.0 0.0 0.0 0.0 36.79 0.0 0.0 0.0 0.0 34.92 0.0 0.0 0.0 0.0 0.0 0.0 24.69 0.0 0.0 0.0 0.0 35.19
0.0 42.82 0.0 0.0 0.0 0.0 0.0 0.0 28.69 0.0 0.0 0.0 35.15 0.0 0.0 0.0 0.0 0.0 0.0 49.89 0.0 57.43 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.04 0.0 0.0 0.0 31.33 0.0 10.74 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 51.46 0.0 0.0 21.09 0.0 0.0 0.0 0.0 0.0 0.0 36.43 0.0 0.0 0.0 49.37 0.0 0.0 0.0 0.0 26.39 0.0 22.66 0.0 0.0 0.0 0.0 41.97 0.0 0.0 0.0 0.0 0.0 38.01 0.0 0.0 0.0
39.22 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 53.68 0.0 0.0 0.0 50.17 0.0 0.0 30.37 0.0 0.0 0.0 37.27 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.02 0.0 0.0 0.0 45.17 0.0 0.0 0.0 0.0 11.17 0.0 0.0
0.0 0.0 49.6 0.0 0.0 0.0 34.72 0.0 0.0 0.0 24.46 0.0 0.0 0.0 0.0 0.0 0.0 43.48 0.0 0.0 0.0 0.0 0.0 0.0 42.62 0.0 20.82 0.0 0.0 0.0 0.0 24.85 0.0 0.0 0.0 0.0 0.0 0.0 17.58 0.0
0.0 0.0 0.0 38.23 0.0 25.49 0.0 0.0 0.0 0.0 0.0 57.55 0.0 0.0 0.0 55.62 0.0 0.0 0.0 0.0 0.0 0.0 37.49 0.0 0.0 0.0 0.0 22.46 0.0 0.0 0.0 0.0 0.0 0.0 40.77 0.0 0.0 0.0 0.0 12.2
