0.0 0.0 0.0 0.0 45.69 0.0 0.0 0.0 0.0 25.72 0.0 0.0 0.0 38.53 0.0 0.0 0.0 0.0 0.0 13.21 0.0 0.0 0.0 0.0 29.96 0.0 0.0 44.21 0.0 0.0
0.0 0.0 0.0 21.05 0.0 0.0 0.0 0.0 59.17 0.0 0.0 0.0 0.0 0.0 43.86 0.0 0.0 0.0 38.4 0.0 18.76 0.0 0.0 0.0 0.0 0.0 43.18 0.0 0.0 0.0
0.0 40.01 0.0 0.0 0.0 0.0 0.0 23.73 0.0 0.0 0.0 0.0 55.26 0.0 0.0 53.61 0.0 0.0 0.0 0.0 0.0 28.57 0.0 0.0 0.0 0.0 0.0 0.0 0.0 55.98
49.19 0.0 0.0 0.0 0.0 0.0 53.86 0.0 0.0 0.0 0.0 36.15 0.0 0.0 0.0 0.0 23.67 0.0 0.0 0.0 0.0 0.0 27.69 0.0 0.0 0.0 0.0 0.0 33.89 0.0
0.0 0.0 52.62 0.0 0.0 39.75 0.0 0.0 0.0 0.0 48.74 0.0 0.0 0.0 0.0 0.0 0.0 51.51 0.0 0.0 0.0 0.0 0.0 20.46 0.0 38.25 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 34.63 0.0 0.0 0.0 0.0 41.27 0.0 0.0 0.0 52.23 0.0 0.0 0.0 0.0 0.0 35.06 0.0 0.0 0.0 0.0 24.34 0.0 0.0 26.03 0.0 0.0
0.0 0.0 34.22 0.0 0.0 52.42 0.0 0.0 0.0 0.0 35.55 0.0 0.0 0.0 0.0 0.0 0.0 45.7 0.0 0.0 0.0 0.0 0.0 55.33 0.0 38.19 0.0 0.0 0.0 0.0
0.0 0.0 0.0 30.53 0.0 0.0 0.0 0.0 40.27 0.0 0.0 0.0 0.0 0.0 47.54 0.0 0.0 0.0 51.12 0.0 22.09 0.0 0.0 0.0 0.0 0.0 21.68 0.0 0.0 0.0
0.0 0.0 0.0 0.0 26.75 0.0 0.0 0.0 0.0 37.62 0.0 0.0 0.0 38.55 0.0 0.0 0.0 0.0 0.0 31.14 0.0 0.0 0.0 0.0 45.64 0.0 0.0 17.0 0.0 0.0
59.45 0.0 0.0 0.0 0.0 0.0 29.58 0.0 0.0 0.0 0.0 45.05 0.0 0.0 0.0 0.0 24.37 0.0 0.0 0.0 0.0 0.0 38.1 0.0 0.0 0.0 0.0 0.0 11.41 0.0
0.0 55.63 0.0 0.0 0.0 0.0 0.0 50.36 0.0 0.0 0.0 0.0 29.7 0.0 0.0 22.14 0.0 0.0 0.0 0.0 0.0 24.43 0.0 0.0 0.0 0.0 0.0 0.0 0.0 37.69
